prompt_id,turn,n_cycles,taus
0,0,67,"1;1;1;1;1;2;1;1;2;1;4;3;1;2;4;1;1;3;1;1;1;1;3;3;2;4;1;1;1;1;4;1;1;1;1;1;1;4;2;2;2;3;6;3;1;1;3;1;2;1;1;1;1;2;2;2;1;4;1;3;2;2;1;1;1;1;1"
1,0,76,"1;2;6;3;3;1;1;1;2;2;3;1;1;2;2;3;3;3;3;3;4;2;2;6;1;3;2;2;1;1;1;4;1;3;3;1;6;1;2;2;1;3;2;2;1;2;2;4;2;1;1;3;1;1;2;1;1;2;4;1;3;3;2;1;1;3;2;1;3;3;3;1;2;2;1;2"
2,0,116,"1;1;3;2;3;4;1;3;3;1;2;5;1;2;1;1;1;1;1;4;6;2;1;4;2;1;1;4;2;1;1;2;3;2;2;3;1;4;1;1;1;1;1;1;1;7;3;1;1;3;3;1;4;2;1;6;1;1;1;3;3;3;2;3;1;1;4;2;2;3;1;1;2;1;2;1;1;2;2;1;3;3;1;1;2;1;5;1;4;2;1;2;1;3;1;4;3;4;4;1;1;1;1;1;2;3;2;1;2;1;2;1;1;1;1;3"
3,0,149,"1;1;1;3;1;2;3;1;2;1;1;2;1;1;1;3;3;1;4;1;1;2;2;2;4;2;3;1;1;4;3;1;2;2;2;3;2;2;3;1;1;2;1;1;1;3;1;1;1;2;1;1;2;2;1;1;1;2;2;1;2;1;1;2;2;3;3;1;2;1;1;1;1;1;4;2;5;4;1;2;2;1;1;1;2;1;1;1;3;2;1;4;2;1;2;2;1;2;1;2;1;1;3;1;3;2;1;1;4;2;5;2;3;1;1;2;3;1;1;2;2;1;1;1;1;2;1;2;1;1;2;3;1;3;1;1;6;1;1;4;1;1;2;1;2;1;1;1;2"
4,0,60,"1;3;3;3;3;1;1;2;1;1;1;4;1;1;2;3;2;4;2;1;4;3;4;2;1;2;1;2;1;2;2;1;2;1;3;3;2;1;1;3;1;1;1;1;3;1;2;1;2;1;2;1;1;1;1;1;2;1;1;1"
5,0,60,"1;1;4;2;2;1;2;2;2;1;1;2;1;2;3;1;3;1;1;2;1;1;2;4;1;2;1;7;1;1;1;4;2;2;2;2;1;2;1;1;2;1;3;1;1;2;4;1;2;1;2;4;1;2;2;4;1;5;2;1"
6,0,55,"1;1;3;1;1;2;1;4;2;2;1;3;2;1;2;4;3;1;2;3;4;3;2;2;4;3;3;4;1;3;3;4;2;3;3;1;2;3;1;3;4;1;2;2;3;2;1;2;2;1;1;1;1;1;1"
7,0,138,"1;1;1;1;3;4;1;1;1;2;1;1;2;2;1;2;1;1;3;1;1;1;2;2;1;1;3;2;2;4;3;3;2;1;5;2;3;3;3;1;1;5;2;1;1;2;2;1;1;4;2;1;2;3;3;2;1;3;5;3;2;2;2;1;2;1;3;5;3;3;4;3;4;1;2;1;4;4;1;3;1;1;1;2;3;3;1;1;1;2;1;1;1;2;2;2;2;1;1;2;1;1;3;3;2;1;4;1;1;1;2;4;1;2;1;1;1;1;2;2;3;2;3;1;1;2;2;2;1;2;2;2;1;1;2;3;1;1"
8,0,61,"1;1;3;3;4;1;1;4;2;4;4;2;1;1;2;3;1;1;1;1;1;2;2;2;1;2;1;1;6;1;3;2;3;1;1;1;5;2;3;5;3;1;1;2;1;1;1;6;2;4;1;1;1;2;1;1;3;2;4;2;1"
9,0,181,"1;1;1;2;1;4;2;1;2;2;3;1;2;1;2;1;3;1;2;5;1;4;1;3;2;1;3;4;1;2;1;1;1;1;1;2;1;3;1;3;2;2;1;1;2;2;1;5;2;1;3;1;5;3;1;2;3;1;4;2;1;2;1;2;1;4;3;1;1;3;1;1;1;3;1;3;1;3;2;1;2;3;3;1;2;2;4;3;1;1;2;3;2;1;4;4;2;3;2;4;1;1;1;4;1;1;1;1;2;1;2;2;1;3;1;4;3;1;3;1;3;1;2;2;1;3;2;1;1;5;6;5;2;2;1;3;2;1;1;1;3;4;1;1;1;2;3;2;1;1;2;1;1;3;1;1;4;5;4;1;4;1;1;1;2;1;2;1;2;2;1;1;3;2;1;6;1;1;2;1;3"
10,0,83,"2;3;1;1;1;1;2;1;2;2;2;1;1;2;1;4;1;4;1;1;1;1;2;2;1;3;1;4;2;5;3;1;1;1;2;2;2;2;1;1;1;6;1;1;3;2;2;2;3;2;2;1;2;2;1;3;3;3;1;1;1;3;1;4;2;3;3;2;1;1;1;3;1;2;1;1;1;1;2;1;2;1;3"
11,0,82,"1;3;3;2;2;4;2;4;1;1;1;1;1;1;3;1;3;1;2;2;1;1;2;2;2;1;2;1;1;2;2;2;2;3;4;2;2;3;1;1;3;3;2;1;1;2;2;3;1;2;4;1;2;1;1;1;1;1;1;3;3;2;3;1;1;1;3;2;3;2;5;1;2;1;3;4;1;1;2;2;1;1"
12,0,87,"1;3;1;2;2;2;1;1;2;1;2;2;1;1;4;2;3;1;1;1;2;1;1;1;5;1;1;2;1;5;4;2;6;1;2;1;2;2;3;4;3;6;4;4;1;2;1;4;1;1;1;3;1;1;1;3;2;2;1;1;1;2;2;4;1;2;1;1;2;4;1;1;1;3;5;3;1;2;1;1;5;1;2;2;2;4;3"
13,0,50,"1;1;1;1;1;5;1;2;1;1;1;3;1;3;1;1;1;1;1;3;2;2;1;2;1;2;1;5;1;1;1;2;3;1;1;2;1;3;4;3;3;1;2;4;2;3;1;2;2;3"
14,0,77,"1;2;1;1;2;1;4;3;1;2;2;1;3;2;1;1;2;1;1;2;2;2;1;1;2;5;1;2;2;4;1;4;1;1;2;2;3;2;2;5;2;4;1;3;1;2;1;1;2;1;1;3;1;3;5;1;2;2;1;2;1;3;1;1;1;1;1;2;1;1;4;2;1;1;2;2;1"
15,0,139,"1;1;1;1;3;3;2;1;2;3;3;1;2;1;2;2;2;1;1;4;1;1;1;2;3;3;2;1;2;3;3;2;2;1;3;5;1;3;2;1;1;1;1;3;3;1;2;2;1;4;2;2;4;2;4;2;1;2;2;1;1;1;2;2;1;2;1;1;4;2;1;2;4;2;1;3;2;2;3;1;1;3;3;2;2;1;2;1;1;1;1;3;1;1;1;2;2;1;2;2;3;1;1;1;2;4;1;1;1;1;1;5;2;1;3;2;2;1;3;1;1;3;5;2;2;2;3;1;1;1;1;1;1;3;1;1;2;3;1"
