prompt_id,turn,n_cycles,taus
0,0,50,"1;3;7;5;6;3;8;7;2;2;2;1;5;6;1;3;2;1;1;5;7;4;2;4;3;4;4;5;3;3;1;9;4;1;3;3;3;3;6;10;1;5;3;9;10;8;7;7;4;1"
1,0,63,"1;4;7;3;2;4;5;2;2;2;3;3;1;2;4;2;1;2;2;3;6;2;3;9;1;1;5;5;9;2;2;1;4;1;3;3;1;2;5;2;3;2;2;2;1;3;6;3;2;1;3;5;3;4;3;2;6;1;1;4;3;3;3"
2,0,20,"3;8;8;5;1;9;7;3;3;5;2;7;3;10;4;2;2;1;1;2"
3,0,48,"1;6;8;4;4;5;2;1;1;1;1;1;2;8;5;5;9;3;6;4;8;4;1;1;2;9;1;2;3;10;4;4;8;7;6;7;10;1;4;6;6;6;4;3;2;3;5;1"
4,0,45,"3;1;2;1;1;1;2;4;6;6;4;7;5;2;4;7;6;6;6;4;5;4;10;10;9;2;1;7;1;1;8;7;1;6;3;1;1;3;1;10;4;4;3;4;10"
5,0,60,"1;4;8;2;5;3;4;9;1;3;2;2;3;4;1;2;2;2;9;7;2;3;3;3;2;3;2;2;2;2;5;4;7;9;10;4;3;8;6;3;8;10;3;4;8;10;3;3;3;6;9;7;6;6;6;6;6;1;1;1"
6,0,196,"1;4;5;5;7;3;5;6;6;7;6;5;4;5;1;2;1;6;3;2;1;1;1;2;2;9;4;4;1;2;3;1;1;3;2;3;3;2;2;3;2;3;2;3;3;2;1;6;3;6;1;6;5;4;2;6;2;4;4;2;4;3;2;6;2;6;5;2;2;2;3;5;2;4;2;2;7;2;2;4;1;5;3;2;2;2;2;1;1;8;2;3;3;1;1;8;1;2;1;2;3;2;1;1;1;1;1;1;1;1;1;1;6;10;8;4;10;10;7;3;6;4;6;8;3;6;10;5;7;10;8;7;6;6;9;8;9;3;9;10;5;10;8;8;4;6;9;9;3;4;2;8;3;3;4;8;6;4;1;7;4;3;5;2;1;1;1;1;1;1;2;6;1;1;1;5;4;3;1;4;3;6;5;2;5;2;2;1;1;3;5;1;2;3;4;2"
7,0,20,"1;3;6;10;6;5;9;5;5;7;8;7;8;3;3;4;5;1;3;1"
8,0,21,"2;3;7;3;8;10;6;4;2;9;8;2;4;8;1;5;2;5;3;2;2"
9,0,38,"1;4;2;7;3;6;10;8;7;1;2;5;3;5;3;4;2;6;4;2;2;3;5;1;2;1;7;4;1;1;5;3;1;6;3;5;1;1"
10,0,82,"1;1;3;8;10;9;8;8;5;2;6;6;10;6;3;10;3;2;1;6;2;3;7;7;4;1;1;3;6;9;3;4;3;5;2;1;3;4;2;3;4;1;2;3;2;3;1;1;4;2;6;1;1;1;2;1;2;4;2;1;1;2;3;4;3;2;5;4;10;5;4;5;4;3;1;6;1;4;1;7;3;1"
11,0,31,"4;8;3;2;6;6;6;8;5;3;7;6;2;1;2;1;2;1;2;4;3;3;4;1;6;8;4;6;2;1;1"
12,0,26,"1;2;2;6;5;4;10;8;5;7;6;4;5;10;8;10;2;2;2;5;2;1;2;5;1;1"
13,0,51,"1;5;10;1;3;6;6;1;2;4;9;9;2;7;1;5;2;5;1;1;4;5;6;2;3;5;10;5;8;10;3;3;5;4;4;4;3;1;2;4;1;5;2;2;2;2;1;1;4;3;1"
14,0,25,"2;7;2;3;8;5;2;5;7;4;2;4;3;5;2;2;1;2;5;1;2;1;1;1;1"
15,0,17,"1;7;4;8;4;3;2;5;6;8;10;3;4;3;6;4;1"
16,0,17,"3;2;7;2;8;8;8;6;3;7;7;2;2;2;3;1;1"
