prompt_id,turn,n_cycles,taus
0,0,37,"2;5;7;3;4;5;2;3;4;1;2;5;3;3;2;1;1;6;2;4;2;5;2;6;2;3;4;4;3;3;2;2;4;3;5;3;1"
1,0,54,"1;2;4;7;3;1;4;3;2;2;6;5;2;1;3;4;4;7;5;1;2;3;3;1;4;3;6;3;1;1;2;4;3;2;2;4;3;4;1;3;8;7;4;2;1;4;2;3;1;2;1;3;1;3"
2,0,67,"5;3;3;3;2;2;6;5;6;3;5;4;3;4;4;3;1;2;7;1;4;5;3;1;3;2;7;4;3;1;4;6;6;4;3;3;3;3;4;5;6;3;4;1;4;4;6;3;8;2;2;1;3;4;9;2;3;2;2;4;6;2;1;3;1;4;1"
3,0,87,"2;3;4;1;2;2;4;2;1;4;2;2;4;1;4;2;1;5;5;4;4;1;2;2;3;4;5;2;4;3;3;1;3;3;1;2;2;4;1;2;3;2;7;2;1;2;1;1;5;1;6;3;4;1;1;2;5;6;5;1;6;1;3;3;5;3;2;2;5;4;10;8;2;2;3;5;3;4;3;1;8;6;2;1;3;2;3"
4,0,37,"1;3;3;3;2;1;1;3;1;5;2;2;3;6;3;5;3;6;2;2;6;1;3;4;4;3;4;3;4;1;1;4;4;3;3;1;1"
5,0,37,"3;3;4;3;2;3;1;2;2;2;3;2;2;5;6;1;7;3;1;6;4;3;4;1;2;2;4;2;3;6;7;3;2;4;4;3;1"
6,0,39,"2;3;1;1;3;5;3;5;3;2;6;2;1;6;1;7;6;7;1;4;6;3;3;3;4;3;3;2;1;2;3;3;3;4;1;1;1;2;2"
7,0,85,"2;1;4;3;3;1;1;2;3;2;3;3;3;2;3;1;4;2;3;7;4;5;3;4;4;3;1;4;4;3;4;2;3;2;3;4;3;1;4;6;3;4;4;7;6;3;5;4;2;2;5;3;1;3;2;2;9;3;1;2;4;1;3;2;3;6;2;5;2;2;4;6;3;2;4;7;1;4;5;2;1;1;5;3;1"
8,0,45,"2;6;4;1;7;1;4;4;1;1;2;2;3;2;4;2;2;3;1;8;1;2;3;2;2;3;3;1;4;4;4;2;3;4;3;1;2;5;1;1;1;5;6;3;1"
9,0,120,"3;2;5;4;1;1;1;3;3;1;2;4;4;4;2;3;4;1;1;1;3;4;1;4;2;5;2;4;3;2;3;5;2;1;3;4;6;3;1;6;3;3;3;1;1;4;3;2;1;3;2;5;3;1;5;5;2;2;1;2;3;4;6;1;4;1;4;3;4;4;5;5;1;2;1;5;1;2;2;4;3;3;4;4;6;4;2;5;5;7;5;3;4;2;6;6;5;5;3;2;1;1;5;1;4;1;5;1;2;3;2;1;3;7;5;3;1;3;1;3"
10,0,52,"2;1;2;1;3;5;5;2;4;3;4;2;1;3;3;5;5;4;3;1;2;5;2;2;1;3;6;3;2;3;5;1;1;2;9;4;4;1;3;2;8;3;2;1;1;1;3;3;3;3;5;2"
