prompt_id,turn,n_cycles,taus
0,0,540,"1;1;1;1;1;1;1;1;2;2;2;1;2;1;1;1;2;1;1;2;1;1;1;1;1;1;1;1;3;1;1;2;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;2;2;1;1;1;2;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;3;1;1;1;1;1;1;1;1;1;1;1;3;1;1;2;3;1;2;2;1;1;1;1;3;1;1;4;3;1;2;1;1;1;1;2;1;1;1;2;4;2;3;3;2;1;1;2;1;1;2;2;1;1;3;2;2;1;1;1;1;3;5;1;3;2;3;2;3;2;3;2;2;1;1;2;1;1;2;1;2;2;1;1;1;2;1;1;1;1;1;4;2;4;1;2;1;1;1;3;2;1;2;2;5;3;1;3;2;1;1;1;1;1;2;1;1;1;2;1;1;1;2;1;1;1;3;1;1;3;1;1;1;1;1;1;2;1;2;1;2;1;2;1;1;4;3;1;1;3;1;3;1;1;2;1;1;3;1;1;3;1;1;1;1;1;1;1;3;1;1;3;1;1;1;2;2;1;1;1;1;1;2;1;2;1;1;2;1;1;1;1;1;2;1;1;2;3;2;3;3;1;1;1;2;1;1;1;1;1;1;1;2;4;3;1;2;2;2;4;2;1;1;1;2;2;5;1;3;2;3;4;3;2;3;2;2;1;2;3;3;1;1;2;5;3;2;4;4;2;3;1;4;2;2;1;1;4;1;1;4;1;2;3;1;2;3;1;1;3;2;1;1;1;4;1;2;4;4;3;4;5;6;4;2;1;2;3;2;2;2;2;3;3;2;4;1;3;2;3;3;2;1;3;1;1;1;2;1;1;2;3;1;4;2;2;1;2;2;1;3;2;3;4;5;2;2;6;5;3;3;2;2;2;2;1;1;1;1;3;4;2;2;2;1;2;2;1;2;3;2;4;2;5;2;1;3;2;1;1;1;1;2;1;2;1;1;4;5;1;3;2;2;1;1;1;3;2;4;3;2;1;2;1;2;2;1;2;4;1;1;3;3;1;2;2;3;3;1;1;4;1;2;2;3;5;1;3;5;2;3;2;3;3;3;2;3;2;3;2;2;6;1;1;3;3;4;2;2;1;1;3;3;3;3;2;2;2;3;3;2;3;3;4;4;6;3;1;1;2;3;3;2;3;3;2;2;1;3;2;3;3;1;3;3;4;2;4"
0,1,222,"1;1;2;1;5;2;3;2;3;2;3;3;2;3;2;3;1;4;2;3;2;5;3;4;3;3;1;3;2;3;3;4;3;4;2;2;3;2;3;1;1;1;1;2;1;1;3;2;2;3;1;4;3;1;4;2;3;1;3;4;3;2;2;1;5;3;1;2;3;2;1;3;3;2;5;3;4;4;3;2;3;3;3;2;2;3;2;2;3;1;2;3;3;4;1;4;3;3;4;3;5;3;2;3;5;2;3;2;2;3;3;1;3;3;2;2;4;2;3;1;3;2;1;2;3;5;3;3;1;4;3;2;2;3;1;3;4;4;6;2;2;2;3;1;1;3;4;2;3;3;5;3;4;2;1;4;2;4;4;3;2;2;3;4;4;2;2;2;1;1;2;3;3;2;4;3;5;2;2;3;3;2;1;3;1;3;3;3;2;4;3;2;3;2;3;2;1;5;3;1;1;2;2;3;2;1;2;3;1;3;1;5;2;2;3;2;1;2;1;1;1;1"
1,0,815,"1;1;1;1;1;1;1;1;2;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;3;2;2;1;1;1;1;1;1;1;1;2;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;2;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;2;1;1;1;1;1;1;2;1;1;1;1;1;1;1;2;2;1;1;1;1;2;2;1;1;1;1;2;1;3;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;2;1;1;1;1;1;1;2;1;1;1;1;1;3;2;1;1;1;1;1;1;1;1;2;1;2;1;1;2;2;1;1;1;1;1;1;2;1;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;1;1;1;2;1;1;1;3;1;1;3;1;2;1;2;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;3;1;1;2;1;1;1;1;2;2;1;1;1;1;1;1;1;1;1;1;2;2;1;1;3;1;1;2;1;1;2;1;1;1;1;1;1;1;2;1;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;2;2;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;2;1;1;1;1;2;1;1;1;1;3;1;2;1;1;1;1;1;1;1;1;1;2;1;1;1;2;2;3;2;1;1;1;4;1;1;2;1;1;1;1;1;1;1;2;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;2;1;1;1;2;2;1;1;1;1;1;2;2;1;1;1;1;1;3;1;1;1;1;1;1;1;1;1;1;1;3;1;2;2;1;1;1;2;1;1;1;1;1;1;1;1;1;1;3;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;3;1;1;1;1;2;3;1;2;1;1;1;2;1;2;3;2;2;2;2;1;1;2;2;1;2;1;1;1;2;1;1;1;2;1;1;1;1;2;1;1;2;1;1;2;1;1;1;1;2;3;2;1;1;1;1;1;1;2;1;2;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;2;1;1;1;2;2;2;1;2;3;1;1;1;1;1;4;1;1;1;1;1;2;1;3;1;2;1;1;1;3;1;1;1;1;1;1;1;1;1;2;1;1;2;1;1;1;1;1;2;1;2;1;2;1;2;1;2;1;1;2;1;1;1;1;2;2;1;1;1;1;1;1;3;3;1;1;1;2;1;1;2;1;1;1;5;1;1;2;3;1;1;1;3;2;3;2;1;2;4;1;1;3;1;1;2;2;1;1;1;1;2;3;2;1;1;2;4;1;1;1;1;1;4;1;2;3"
1,1,183,"1;1;1;2;1;1;1;1;1;1;1;1;1;2;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;3;1;1;1;3;1;1;1;1;1;1;2;1;1;1;1;1;2;1;1;3;1;1;2;1;2;2;1;1;1;1;3;1;2;1;2;1;1;2;1;2;2;1;1;2;1;1;2;2;1;1;1;1;1;1;1;1;1;2;2;1;2;3;1;1;1;3;1;2;1;1;3;1;1;1;2;1;1;2;1;2;1;1;1;1;1;1;1;2;2;1;2;1;3;2;3;3;1;1;2;1;2;1;2;2;1;1;1;1;1;1;1;2;2;2;1;1;2;1;1;1;2;3;1;1;1;1;1;1;1;2;2;1"
2,0,132,"1;1;1;1;1;2;1;1;2;1;1;1;1;1;1;1;2;1;2;1;2;1;2;1;3;1;1;1;2;2;1;1;1;1;1;1;1;1;2;1;1;1;1;2;1;1;2;1;1;1;1;2;2;1;1;2;1;2;1;1;1;1;1;2;1;3;1;3;2;1;1;1;3;1;1;1;1;2;2;1;2;2;1;1;3;1;1;1;2;1;2;1;1;2;2;1;1;2;1;2;1;1;2;2;3;2;2;1;1;3;1;2;1;1;1;2;1;2;1;2;4;3;2;1;1;2;1;2;3;1;1;1"
2,1,123,"1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;1;1;2;1;1;1;1;1;1;2;2;1;2;1;1;1;2;2;3;1;2;1;1;1;1;3;2;2;1;1;1;4;3;1;2;2;1;1;1;3;1;1;1;1;1;1;1;1;1;1;1;2;1;2;1;1;1;3;1;1;1;2;2;2;3;1;1;1;1;2;1;1;1;1;2;2;1;1;1;1;1;1;2;2;2;1;2;1;1;2;1;1;3;2;1;2;3;1;1;2;1"
3,0,653,"1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;2;1;1;2;1;1;1;1;1;1;2;1;1;1;2;2;2;1;1;1;3;1;1;1;1;2;2;1;1;1;1;1;1;1;1;2;2;1;1;1;1;1;1;1;1;1;2;1;1;1;2;1;1;2;1;1;2;1;1;2;1;1;1;4;3;1;1;1;2;1;4;1;1;2;1;2;1;3;1;1;1;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;1;2;1;1;1;3;1;3;1;1;1;1;2;1;1;1;2;1;2;3;1;1;1;2;1;1;1;1;1;2;1;1;2;2;1;2;1;1;1;1;1;1;3;1;1;2;1;1;1;1;1;2;2;1;1;1;2;1;2;2;1;1;1;1;2;1;1;3;4;1;1;2;1;1;1;1;1;1;2;1;1;1;2;1;3;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;3;1;4;1;1;1;1;2;1;1;2;1;1;1;1;1;1;1;3;1;1;1;1;1;1;1;1;2;1;2;1;1;1;1;2;1;1;3;2;1;1;1;2;1;1;1;1;2;1;2;2;1;1;3;2;1;1;3;2;1;1;1;1;3;2;1;3;2;1;1;1;2;2;1;1;1;2;1;1;2;1;4;2;1;1;3;2;1;1;1;2;1;1;1;1;2;2;2;2;1;1;1;3;1;2;1;1;1;1;2;2;2;1;3;1;2;1;1;2;1;1;1;2;1;1;2;4;1;3;2;1;1;1;4;2;3;1;1;2;3;2;1;2;1;1;3;2;2;4;1;2;3;1;1;1;1;3;1;1;1;1;2;5;3;2;2;3;1;2;1;2;1;1;2;1;3;2;1;1;2;1;2;2;3;1;2;1;1;2;2;1;1;1;3;2;1;1;2;1;2;1;1;1;4;2;1;1;2;2;1;2;3;1;1;3;2;1;1;2;3;2;3;3;1;2;3;1;1;1;3;2;1;1;1;1;1;4;1;1;1;3;3;2;2;3;1;2;3;1;1;3;3;1;2;3;2;3;1;2;1;2;1;1;2;1;2;4;1;3;2;2;4;2;1;1;2;3;2;3;2;1;3;2;2;3;2;1;1;2;1;2;2;4;2;1;3;1;2;1;4;1;1;1;3;1;1;2;4;2;1;2;1;1;1;2;2;3;1;1;1;2;1;1;2;3;1;2;1;1;3;1;2;2;2;1;1;1;3;2;2;4;1;2;3;3;1;4;2;1;3;1;1;1;1;3;2;1;1;1;2;2;2;4;3;3;1;1;2;2;1;1;2;1;1;4;2;3;2;2;3;3;1;3;2;1;1;3;2;2;3;2;1;1;4;1;1;1;3;2;1;1;2;5"
3,1,492,"1;1;2;1;1;1;2;1;1;1;1;1;2;2;1;1;1;1;1;2;1;1;1;1;2;2;1;1;3;1;2;1;2;1;1;1;1;2;2;1;4;2;1;4;2;2;4;1;1;2;3;4;2;1;2;4;2;1;1;3;2;2;2;4;1;1;1;2;1;3;4;2;1;4;2;2;2;2;1;2;4;3;3;1;2;2;2;2;2;1;1;1;2;3;1;2;2;2;1;3;5;2;3;2;1;3;2;3;2;1;1;1;3;1;1;2;2;1;2;4;2;1;2;4;4;1;2;1;2;2;1;4;4;1;1;2;3;2;4;2;1;3;3;2;2;3;1;1;2;2;4;2;1;4;2;4;2;1;1;3;4;2;1;4;2;4;2;1;1;2;4;3;2;1;4;2;2;3;1;1;4;2;4;1;2;2;1;1;2;3;2;1;1;1;2;1;2;4;2;1;2;2;2;3;1;2;1;2;2;2;1;1;3;1;1;2;4;2;3;1;3;4;4;2;1;1;3;2;4;2;1;1;2;2;1;4;2;1;2;4;4;2;1;2;4;2;4;1;1;2;1;2;4;2;1;3;1;2;2;3;1;1;3;3;4;2;1;3;3;2;2;2;2;1;1;3;4;1;4;3;1;4;2;1;3;1;5;2;1;3;1;4;2;2;1;1;3;1;2;2;3;1;1;2;3;1;3;3;1;2;5;1;2;2;1;4;2;4;3;3;2;1;2;3;1;1;3;3;2;1;2;1;1;2;2;1;1;2;4;2;1;3;3;2;1;1;3;1;2;3;2;1;1;2;4;2;3;1;2;4;1;3;3;1;4;2;3;3;1;3;3;3;2;1;1;3;3;4;2;1;4;2;4;2;1;2;4;4;2;4;1;1;3;2;1;1;4;2;2;3;1;1;3;3;1;2;3;1;1;1;3;1;3;3;1;3;1;2;4;2;1;3;4;3;2;1;4;2;2;3;1;1;2;4;4;2;1;3;1;4;3;1;1;4;1;1;3;1;1;1;1;4;1;1;3;2;2;4;1;1;4;1;1;1;4;2;3;2;1;1;2;2;2;3;1;2;2;2;3;2;4;1;3;1;2;2;3;1;1;4;1;1"
4,0,5,"1;1;1;2;1"
4,1,10,"2;1;1;1;1;1;1;1;1;2"
