prompt_id,turn,n_cycles,taus
0,0,36,"2;2;4;6;4;3;5;1;5;3;1;7;1;2;3;2;1;6;3;2;2;6;7;2;2;1;6;5;4;3;4;2;3;4;4;1"
1,0,45,"2;1;9;2;3;1;7;2;2;4;3;6;1;2;3;6;7;5;1;2;4;3;4;3;6;4;2;5;3;2;2;4;3;4;4;6;6;3;4;2;1;4;5;8;3"
2,0,70,"1;4;3;4;2;1;3;3;2;5;1;1;5;5;7;3;6;1;4;1;2;6;3;5;5;1;1;3;2;5;2;4;4;4;7;6;1;1;1;3;3;3;3;4;5;5;1;3;5;4;4;7;2;2;4;4;2;1;3;6;8;1;4;1;1;1;4;6;9;3"
3,0,78,"4;8;3;2;3;1;3;3;5;1;1;4;2;1;7;2;1;4;5;2;5;2;2;6;4;1;4;2;1;3;4;1;3;3;1;6;1;8;2;2;2;1;5;6;1;3;1;3;1;1;2;7;4;6;3;4;3;7;1;3;2;6;6;7;7;1;2;2;3;2;5;8;4;6;7;1;7;3"
4,0,35,"4;3;3;3;2;2;1;2;5;3;5;4;7;1;6;2;1;3;3;3;2;5;1;7;3;1;3;4;2;2;2;3;3;4;2"
5,0,37,"4;1;5;3;2;3;1;2;2;1;4;1;2;6;3;3;1;5;4;3;5;2;5;5;1;3;4;1;4;6;2;7;5;1;5;3;1"
6,0,33,"4;2;1;3;5;3;5;3;2;5;4;6;1;7;5;9;4;6;6;3;3;4;3;2;1;2;3;3;7;1;1;4;1"
7,0,81,"4;9;1;1;4;2;2;1;7;1;1;4;3;2;4;6;2;3;3;5;4;4;3;2;6;3;1;4;2;3;1;1;5;3;3;6;4;3;4;4;10;4;2;8;3;4;1;3;2;1;3;2;2;10;2;2;1;3;1;3;1;4;3;5;5;3;2;4;6;3;2;5;6;1;4;5;2;2;4;4;1"
8,0,38,"2;3;3;4;1;7;5;4;2;2;3;3;1;5;1;2;4;6;5;6;3;6;5;1;1;6;3;2;5;1;7;1;1;4;4;4;3;1"
9,0,118,"4;1;7;3;2;3;3;2;2;3;2;6;2;4;3;1;1;1;6;1;1;2;6;5;6;2;1;2;1;6;2;3;3;7;3;6;4;3;3;1;3;5;5;1;2;1;4;3;3;6;6;2;2;3;5;1;3;1;1;3;5;3;2;4;6;1;1;5;2;3;1;3;2;4;2;4;2;1;4;4;4;6;1;3;2;5;3;6;4;2;4;1;6;1;5;3;7;1;3;2;1;1;2;4;4;1;5;1;4;3;1;4;6;3;5;5;2;1"
10,0,49,"3;2;3;1;6;4;2;3;4;4;4;2;2;4;1;3;3;2;6;4;3;2;1;1;1;4;5;1;5;2;5;1;1;2;4;10;4;5;4;7;2;1;1;1;6;3;1;3;6"
11,0,46,"3;5;7;3;5;1;2;1;5;3;2;4;4;3;2;1;3;1;5;1;4;9;7;3;1;2;4;2;3;4;3;5;7;7;1;2;1;7;5;3;2;2;6;3;2;1"
12,0,58,"4;5;3;3;1;3;2;3;2;1;2;4;1;1;1;1;1;6;7;9;6;1;5;4;3;8;7;4;3;2;2;2;1;4;6;2;2;1;4;7;1;3;2;2;2;2;1;5;3;3;1;3;7;2;5;1;4;1"
13,0,32,"2;5;6;2;1;3;5;1;2;1;3;2;3;1;3;1;5;2;6;2;1;1;1;4;4;6;2;1;6;5;3;3"
14,0,37,"3;2;2;8;4;7;1;3;8;1;3;5;5;1;1;7;4;5;4;7;5;3;6;7;3;6;5;8;4;1;1;5;1;1;4;2;1"
15,0,87,"2;4;4;2;3;6;1;3;4;1;3;3;2;1;3;3;3;2;4;2;7;2;7;7;3;6;1;2;1;5;2;3;3;2;5;2;3;2;5;3;3;6;3;5;5;4;5;1;1;2;4;3;1;2;3;3;1;3;3;2;2;2;3;5;4;1;2;3;3;1;2;4;2;2;5;1;5;2;1;2;3;5;3;5;2;3;3"
16,0,21,"2;2;2;3;6;4;2;5;3;2;1;4;3;4;2;2;7;2;5;7;2"
17,0,20,"3;2;7;2;4;4;2;4;5;5;4;5;5;3;3;3;3;3;9;1"
18,0,48,"2;4;4;2;1;2;3;2;2;3;3;1;4;4;4;1;1;3;1;1;3;1;4;3;1;1;2;5;4;2;3;6;7;3;4;3;1;1;4;4;1;2;4;1;2;5;2;3"
19,0,75,"6;3;1;2;4;7;1;1;1;1;3;4;4;2;2;3;5;2;5;2;4;1;1;4;7;2;2;6;4;3;2;2;1;3;4;6;1;6;1;1;4;2;4;8;5;5;3;4;2;2;9;9;1;6;2;4;5;3;3;2;6;4;4;2;3;3;3;1;3;6;3;2;5;7;1"
20,0,63,"4;3;5;4;4;1;4;6;3;7;3;6;4;6;1;1;7;7;2;1;1;5;3;10;6;10;8;10;6;5;9;7;10;3;4;3;7;4;4;7;5;8;4;8;8;7;6;1;1;4;5;3;1;3;1;2;2;3;3;1;3;1;1"
21,0,47,"2;4;3;4;7;2;2;2;2;1;2;2;2;2;4;4;3;2;6;1;1;1;5;6;3;2;3;5;7;4;4;6;3;1;4;3;3;2;5;2;5;2;3;6;4;7;9"
22,0,47,"3;8;1;3;2;1;2;1;5;4;5;6;5;3;4;1;4;1;2;7;3;3;4;1;3;2;1;2;7;5;3;2;4;5;3;1;3;5;2;7;1;2;5;1;3;2;6"
23,0,25,"4;5;3;3;3;1;2;3;4;4;4;7;3;5;1;1;1;5;4;3;9;2;2;2;3"
24,0,42,"2;5;5;3;4;1;1;3;1;8;6;5;3;1;1;5;6;1;2;3;1;5;1;2;4;2;2;7;5;5;2;2;2;1;4;6;2;2;1;4;1;2"
25,0,35,"2;2;1;1;6;6;5;1;1;3;2;3;4;3;3;9;2;4;2;3;5;3;5;1;4;3;5;5;3;4;2;3;3;1;3"
