prompt_id,turn,n_cycles,taus
0,0,35,"2;6;6;4;3;6;5;3;1;7;1;3;2;3;4;2;3;1;4;5;1;2;6;2;1;6;5;2;4;6;2;1;3;6;1"
1,0,45,"3;7;4;3;1;7;2;2;7;5;3;1;9;7;6;2;4;2;1;4;1;3;4;1;4;2;5;3;2;2;7;4;4;6;4;5;2;2;4;3;5;3;4;1;3"
2,0,69,"5;3;4;2;1;3;1;3;3;4;5;1;3;8;2;2;2;4;1;4;1;2;7;2;5;5;1;1;3;5;4;4;1;3;4;6;5;4;1;1;2;3;3;3;4;5;6;4;4;4;4;7;2;2;6;2;3;4;8;6;4;1;1;1;4;6;2;5;6"
3,0,79,"3;7;2;3;3;2;1;4;6;2;1;4;2;3;3;5;4;4;1;2;2;3;2;1;3;4;4;2;3;2;1;3;3;1;1;3;2;2;7;8;2;2;2;1;5;2;5;3;1;3;1;3;2;6;3;6;7;4;1;1;5;4;1;6;10;2;7;4;2;3;4;3;7;7;4;7;1;7;3"
4,0,37,"4;3;3;2;1;2;2;2;2;4;3;3;6;6;1;1;6;2;1;3;3;3;1;1;6;7;4;3;4;2;1;3;3;2;5;1;1"
5,0,38,"5;4;1;3;2;3;1;4;1;4;2;2;5;3;3;2;6;3;2;5;2;4;2;3;1;1;2;1;4;2;3;6;2;7;6;5;3;1"
6,0,31,"5;1;1;3;5;3;5;3;5;4;2;7;8;4;10;3;6;6;5;1;5;2;2;3;4;2;6;2;1;4;1"
7,0,80,"4;8;1;1;1;2;3;2;2;5;2;2;4;2;3;4;8;2;4;5;4;3;4;1;7;1;3;4;2;1;4;7;4;9;1;3;4;4;9;3;1;3;9;2;2;3;5;3;1;2;2;1;9;2;1;2;3;1;4;4;6;2;3;5;2;2;2;6;3;2;5;6;1;4;5;2;2;4;4;1"
8,0,35,"2;3;3;4;1;10;4;2;2;2;4;1;2;5;1;3;3;6;5;6;4;3;5;4;3;3;5;6;7;1;1;4;4;4;4"
9,0,101,"4;1;9;1;2;6;2;5;1;2;5;2;4;4;2;7;1;2;6;5;8;1;3;7;1;3;3;7;2;8;3;3;4;4;4;3;2;1;2;1;2;2;3;3;5;4;3;2;2;1;5;6;1;4;5;3;2;4;7;2;4;2;1;3;3;2;2;4;3;3;5;3;5;5;2;3;2;5;5;4;3;3;5;7;8;8;3;3;2;5;5;6;7;1;4;6;5;7;1;2;1"
