prompt_id,turn,n_cycles,taus
0,0,51,"1;3;2;6;2;8;1;2;4;3;6;2;2;1;6;7;2;10;7;9;7;8;9;3;6;2;1;2;1;1;2;1;1;4;3;3;5;3;1;3;1;3;2;3;2;3;3;6;2;1;1"
1,0,102,"1;3;1;1;1;2;1;1;2;3;4;2;2;1;1;1;1;1;3;3;1;3;1;1;9;3;2;2;1;1;1;3;2;1;2;3;3;1;2;2;2;1;3;2;2;2;2;3;2;2;3;2;2;3;2;1;1;3;1;2;1;1;2;1;2;1;2;1;2;1;3;2;3;1;2;1;6;1;5;1;2;3;1;1;3;2;1;1;5;2;5;2;1;1;4;4;1;3;1;1;4;1"
2,0,43,"1;3;3;4;1;1;2;4;4;5;3;3;9;2;3;7;6;2;2;3;2;2;2;2;1;3;1;1;1;3;6;3;3;1;2;2;1;1;3;1;3;3;2"
3,0,76,"1;2;2;1;1;2;4;3;3;1;2;1;4;3;6;2;1;1;3;1;1;1;1;1;1;1;1;1;3;3;1;2;3;2;3;1;2;1;1;1;3;1;3;5;1;2;4;2;1;1;1;4;2;3;2;1;1;3;1;2;2;2;3;2;2;1;1;1;1;1;2;3;1;1;6;1"
4,0,37,"1;3;2;7;6;2;4;1;2;2;2;4;5;4;1;1;2;2;1;1;4;1;4;2;5;3;4;1;1;1;1;2;6;1;2;3;1"
5,0,154,"1;3;1;2;1;2;1;5;2;2;7;1;1;2;2;4;4;2;2;3;2;3;1;3;2;1;1;2;4;3;1;2;7;3;2;2;1;3;7;2;1;2;1;2;2;1;1;1;1;1;4;1;3;4;3;3;3;4;1;3;2;2;2;2;1;4;3;5;3;3;6;2;1;1;1;1;1;1;3;2;1;1;1;1;2;1;2;4;2;2;2;6;3;4;5;5;6;3;2;3;6;9;5;5;2;5;5;3;5;5;3;1;3;5;2;3;5;3;2;5;3;4;2;2;6;2;10;2;1;3;1;2;2;2;2;1;1;1;3;1;2;1;2;1;1;2;2;1;1;1;1;2;2;1"
6,0,82,"1;2;3;1;4;1;2;5;4;1;1;3;2;1;1;1;2;1;1;1;1;3;1;3;2;1;1;1;1;1;1;3;1;3;1;1;1;4;1;1;2;3;2;3;3;7;3;4;3;4;2;4;1;4;3;2;3;2;1;2;1;3;1;5;1;1;3;1;2;1;1;1;1;2;2;6;3;1;6;1;6;1"
7,0,26,"3;4;8;1;4;2;2;3;5;4;1;6;5;3;6;5;4;2;5;7;2;4;2;5;2;1"
8,0,47,"1;2;2;1;4;5;1;1;2;2;2;4;4;2;2;2;1;4;7;3;1;1;2;4;4;3;2;1;1;2;5;4;3;4;1;1;7;1;1;3;2;2;1;1;3;2;6"
9,0,39,"1;3;2;5;4;4;5;2;5;6;5;3;10;10;8;6;10;2;2;2;1;3;2;1;3;8;4;2;5;3;1;3;2;1;1;1;1;3;1"
10,0,80,"1;1;2;2;1;2;3;8;4;7;3;8;10;5;8;3;6;1;1;5;5;7;2;4;10;2;2;2;7;1;5;3;4;6;6;1;1;1;4;5;3;1;2;2;3;6;1;1;2;2;3;1;3;1;1;2;1;3;5;1;1;5;7;2;2;1;1;2;2;1;1;3;1;1;1;1;3;6;2;2"
11,0,65,"1;5;10;1;1;4;4;1;2;2;1;2;1;3;1;2;2;3;1;1;3;5;9;4;3;2;1;2;3;2;1;2;3;1;1;3;2;2;3;2;3;5;8;1;1;2;1;2;1;3;1;1;3;2;2;2;6;3;3;2;2;2;6;1;1"
